0,1,2,function_value
1.0,1.0,1.0,1.8708202541544978
1.0,1.0,2.0,2.8979562373897627
1.0,1.0,3.0,3.9803446777415763
1.0,2.0,1.0,2.446601471774937
1.0,2.0,2.0,3.2522895875240576
1.0,2.0,3.0,4.34821003659682
1.0,3.0,1.0,2.70010291066512
1.0,3.0,2.0,3.6341703752178214
1.0,3.0,3.0,4.769639799047005
1.0,4.0,1.0,3.0749096437455283
1.0,4.0,2.0,4.122429586206921
1.0,4.0,3.0,5.193860484684714
2.0,1.0,1.0,2.5823776326328938
2.0,1.0,2.0,3.5147625703980707
2.0,1.0,3.0,4.636912652754258
2.0,1.0,4.0,5.732814979264891
2.0,2.0,1.0,3.0181845746083753
2.0,2.0,2.0,4.11761982961395
2.0,2.0,3.0,5.0948688679277
2.0,2.0,4.0,6.149388422102996
2.0,3.0,1.0,3.344707212869322
2.0,3.0,2.0,4.50823758043772
2.0,3.0,3.0,5.59460928034395
2.0,3.0,4.0,6.545755081251888
2.0,4.0,1.0,3.7579282973562966
2.0,4.0,2.0,4.784238369105134
2.0,4.0,3.0,5.861850468936724
2.0,4.0,4.0,6.924805453728748
3.0,1.0,1.0,3.2468189543323893
3.0,1.0,2.0,4.272718988477514
3.0,1.0,3.0,5.338017863857511
3.0,1.0,4.0,6.43777948693036
3.0,2.0,1.0,3.6032438700449254
3.0,2.0,2.0,4.8483636426431325
3.0,2.0,3.0,5.851805719184655
3.0,2.0,4.0,6.838834560191819
3.0,3.0,1.0,3.906865736847175
3.0,3.0,2.0,5.241623084569401
3.0,3.0,3.0,6.335251768341032
3.0,3.0,4.0,7.285389633250966
3.0,4.0,1.0,4.426442637207107
3.0,4.0,2.0,5.517943159226199
3.0,4.0,3.0,6.7264916544266375
3.0,4.0,4.0,7.628671653127369
4.0,1.0,2.0,5.002406570922919
4.0,1.0,3.0,6.071556803804835
4.0,1.0,4.0,7.133267229153072
4.0,2.0,1.0,4.343191315278273
4.0,2.0,2.0,5.405753128645317
4.0,2.0,3.0,6.476405367446588
4.0,2.0,4.0,7.535294900451597
4.0,3.0,1.0,4.739071042684118
4.0,3.0,2.0,5.762783526710379
4.0,3.0,3.0,6.978107932930844
4.0,3.0,4.0,7.908134532382158
4.0,4.0,1.0,5.140702698835046
4.0,4.0,2.0,6.149299355483516
4.0,4.0,3.0,7.305715500622271
4.0,4.0,4.0,8.239721593920628
