0,1,2,function_value
1,1,1,1.7635936113976376
1,1,2,2.707847250007811
1,1,3,3.462730132234383
1,2,1,2.5553674263251427
1,2,2,3.0897902680358666
1,2,3,3.6857043595293493
1,2,4,5.0405776655682075
1,3,1,2.6115296861748343
1,3,2,3.5586204420948744
1,3,3,4.276615406722254
1,4,1,2.61151124759379
1,4,2,3.6158909586488694
1,4,3,4.5207121815172435
2,1,1,2.6872626828638517
2,1,2,3.4214785796779768
2,1,3,4.34926728325466
2,1,4,5.286961946592263
2,2,1,3.0453591789273515
2,2,2,4.066621948029122
2,2,3,5.066752980017633
2,2,4,6.291483978557287
2,3,1,3.204957183326663
2,3,2,4.4628530501564745
2,3,3,5.531817193462802
2,3,4,6.447785181688452
2,4,1,3.541959022365886
2,4,2,4.461910241672028
2,4,3,5.872750446057194
2,4,4,6.856436293438893
3,1,1,2.699683029078147
3,1,2,4.282833556270998
3,1,3,5.336546420674262
3,1,4,6.217765041166403
3,2,1,3.220893150976438
3,2,2,4.75540665510346
3,2,3,5.889920232774691
3,2,4,6.357560605426285
3,3,1,3.3980003382830293
3,3,2,5.123541315450075
3,3,3,6.350208049360251
3,3,4,7.4602436356552735
3,4,1,3.604249058353884
3,4,2,5.385605833826908
3,4,3,6.787840248498434
3,4,4,7.65479692978454
4,1,2,4.696494010184482
4,1,3,5.336490259935593
4,1,4,6.899730669545058
4,2,1,4.016755937681897
4,2,2,5.492080664478699
4,2,3,6.45380341392276
4,2,4,7.317771826151012
4,3,1,4.31341776523003
4,3,2,5.492070040852517
4,3,3,7.011501759531054
4,3,4,7.848707323553841
4,4,1,4.763524119978574
4,4,2,5.975360744934582
4,4,3,7.255298374697442
4,4,4,8.098628573044538
