0,1,2,function_value
1,1,1,1.8130241970425673
1,1,2,2.9356744966869837
1,1,3,4.060922258798719
1,2,1,2.2327631532752537
1,2,2,3.350769148623833
1,2,3,4.475599887803085
1,2,4,5.600409566752924
1,3,1,2.644161901012569
1,3,2,3.7671986805708233
1,3,3,4.891246404015571
1,4,1,3.0592245620870586
1,4,2,4.183125827413097
1,4,3,5.306920171626131
2,1,1,2.491529617666314
2,1,2,3.609130005473619
2,1,3,4.735893246149591
2,1,4,5.861342964048149
2,2,1,2.9079364841016297
2,2,2,4.032938949965494
2,2,3,5.151379431579523
2,2,4,6.277050543687238
2,3,1,3.319210964218609
2,3,2,4.446310562246961
2,3,3,5.567542549891982
2,3,4,6.69214012639963
2,4,1,3.735735108482694
2,4,2,4.857984945411602
2,4,3,5.983390731296645
2,4,4,7.107570088700796
3,1,1,3.1655833505539426
3,1,2,4.290069494199289
3,1,3,5.413912478112043
3,1,4,6.537802897411013
3,2,1,3.5794959043402224
3,2,2,4.708060563057034
3,2,3,5.8320632108103965
3,2,4,6.951806002073755
3,3,1,3.9921829911795745
3,3,2,5.121167703243733
3,3,3,6.260155213659903
3,3,4,7.369681970042024
3,4,1,4.4114424287636895
3,4,2,5.534543652518439
3,4,3,6.663870384422977
3,4,4,7.783420483963941
4,1,2,4.966267254606937
4,1,3,6.089792972758408
4,1,4,7.214168286815968
4,2,1,4.257719242002183
4,2,2,5.382019277491885
4,2,3,6.505616465565861
4,2,4,7.629285801072679
4,3,1,4.672970782198278
4,3,2,5.795725638471817
4,3,3,6.922618808119265
4,3,4,8.042911192868901
4,4,1,5.088365634827903
4,4,2,6.211590000208467
4,4,3,7.335135760691708
4,4,4,8.455703048333216
