0,1,2,function_value
1,1,1,1.8129280953244955
1,1,2,2.9374445320553044
1,1,3,4.063261871425435
1,2,1,2.2307921223976845
1,2,2,3.3528899453145296
1,2,3,4.478507583355029
1,2,4,5.604112286572105
1,3,1,2.6443388071431797
1,3,2,3.7690189123488436
1,3,3,4.894252791394991
1,4,1,3.0597553733247724
1,4,2,4.184892911914141
1,4,3,5.309968302429186
2,1,1,2.490358438646643
2,1,2,3.6122101748826325
2,1,3,4.738877283303425
2,1,4,5.864827338836316
2,2,1,2.906498632354063
2,2,2,4.032330053317535
2,2,3,5.154471156051143
2,2,4,6.280571202581179
2,3,1,3.319942627969322
2,3,2,4.446758201469673
2,3,3,5.570443039573883
2,3,4,6.69602445229853
2,4,1,3.7361672757046684
2,4,2,4.860438063627581
2,4,3,5.986348899847986
2,4,4,7.111641642252455
3,1,1,3.1655191330929373
3,1,2,4.290946426776204
3,1,3,5.416044696601401
3,1,4,6.541197632867156
3,2,1,3.58033570901885
3,2,2,4.707869282233027
3,2,3,5.833038706415412
3,2,4,6.956064689364901
3,3,1,3.9945765968562026
3,3,2,5.122241334376752
3,3,3,6.255820926304613
3,3,4,7.372915139721298
3,4,1,4.412139158061075
3,4,2,5.5368294309108625
3,4,3,6.664726739396957
3,4,4,7.7876633785916605
4,1,2,4.967187905598032
4,1,3,6.0921152492974
4,1,4,7.217524795231217
4,2,1,4.257632658719955
4,2,2,5.382964550033061
4,2,3,6.507953494207983
4,2,4,7.632954506809686
4,3,1,4.67316049552102
4,3,2,5.797705840805818
4,3,3,6.92436436865594
4,3,4,8.047621720849243
4,4,1,5.088750458280982
4,4,2,6.213545882048464
4,4,3,7.338467345254381
4,4,4,8.461848395089007
