0,1,2,function_value
1,1,1,1.7590187317690753
1,1,2,2.726207018322301
1,1,3,3.7586541632246484
1,2,1,2.509171062799426
1,2,2,3.1099407170602342
1,2,3,3.998842474356784
1,2,4,5.315877751970053
1,3,1,2.5965266209899025
1,3,2,3.5714886136765465
1,3,3,4.496400788983348
1,4,1,2.7866016349506366
1,4,2,3.8790857659312143
1,4,3,4.914713837260222
2,1,1,2.64913382407385
2,1,2,3.426834211311921
2,1,3,4.411525964425385
2,1,4,5.592545638368776
2,2,1,3.0298596012873302
2,2,2,4.064700782505787
2,2,3,5.063247821989969
2,2,4,6.1817328181386415
2,3,1,3.2052741563679636
2,3,2,4.463222662541095
2,3,3,5.525314814360175
2,3,4,6.4811475035446655
2,4,1,3.5790288925448683
2,4,2,4.476880995746861
2,4,3,5.852433954576267
2,4,4,6.884858959931243
3,1,1,2.9210196519412253
3,1,2,4.271202279770268
3,1,3,5.351772880974822
3,1,4,6.3511900467430085
3,2,1,3.278896070170496
3,2,2,4.75163368111802
3,2,3,5.88429266464872
3,2,4,6.515701424051381
3,3,1,3.475261248566751
3,3,2,5.122081040406357
3,3,3,6.348162035621231
3,3,4,7.42843726712933
3,4,1,4.015542442407015
3,4,2,5.386562783085201
3,4,3,6.77426263222083
3,4,4,7.641141454820204
4,1,2,4.841143714628091
4,1,3,5.745446264453665
4,1,4,7.048842275215703
4,2,1,4.150653022449269
4,2,2,5.422374274859404
4,2,3,6.433772538277817
4,2,4,7.41215569481662
4,3,1,4.507138463387295
4,3,2,5.525176168901889
4,3,3,6.994346105219549
4,3,4,7.853631139912429
4,4,1,4.92253642510732
4,4,2,6.005500342740811
4,4,3,7.2498436525053105
4,4,4,8.116851657411717
