0,1,2,function_value
1.0,1.0,1.0,1.8774450769772733
1.0,1.0,2.0,2.8255905781150004
1.0,1.0,3.0,3.519425100661474
1.0,2.0,1.0,2.6652029705064355
1.0,2.0,2.0,3.1107280377924065
1.0,2.0,3.0,3.549321875729593
1.0,3.0,1.0,2.848843823183612
1.0,3.0,2.0,3.3011215390956328
1.0,3.0,3.0,4.1157983264551765
1.0,4.0,1.0,2.965626027677079
1.0,4.0,2.0,3.4230780684045055
1.0,4.0,3.0,4.115775778542565
2.0,1.0,1.0,2.620986034507175
2.0,1.0,2.0,3.447990749568509
2.0,1.0,3.0,4.421354933008345
2.0,1.0,4.0,4.579863662651
2.0,2.0,1.0,3.058330741426689
2.0,2.0,2.0,4.130215630070004
2.0,2.0,3.0,5.099334650073788
2.0,2.0,4.0,6.052627037836977
2.0,3.0,1.0,3.3151751049715017
2.0,3.0,2.0,4.520612708143747
2.0,3.0,3.0,5.654364308976336
2.0,3.0,4.0,6.145260419446462
2.0,4.0,1.0,3.315192326116122
2.0,4.0,2.0,4.576470165211558
2.0,4.0,3.0,5.665832202572759
2.0,4.0,4.0,6.145308323871184
3.0,1.0,1.0,3.1141098212883347
3.0,1.0,2.0,4.172319535233706
3.0,1.0,3.0,5.124243129287735
3.0,1.0,4.0,5.813934835949432
3.0,2.0,1.0,3.4054958985607464
3.0,2.0,2.0,4.882055107541053
3.0,2.0,3.0,5.874175508332636
3.0,2.0,4.0,6.785269543168948
3.0,3.0,1.0,3.563970006858825
3.0,3.0,2.0,5.257889378244911
3.0,3.0,3.0,6.348835064594348
3.0,3.0,4.0,7.3513399442858685
3.0,4.0,1.0,3.8082436883316886
3.0,4.0,2.0,5.503523200556763
3.0,4.0,3.0,6.795771219529006
3.0,4.0,4.0,7.557626093970095
4.0,1.0,2.0,4.185317493755064
4.0,1.0,3.0,5.973720536957335
4.0,1.0,4.0,6.481759962807709
4.0,2.0,1.0,3.7067513611893212
4.0,2.0,2.0,5.256940344149179
4.0,2.0,3.0,6.479079449342342
4.0,2.0,4.0,7.453596857624415
4.0,3.0,1.0,4.05206114029205
4.0,3.0,2.0,5.500783866636391
4.0,3.0,3.0,7.0688497364260705
4.0,3.0,4.0,7.827198362535648
4.0,4.0,1.0,4.1171075172894325
4.0,4.0,2.0,5.695687266268985
4.0,4.0,3.0,7.329191764528838
4.0,4.0,4.0,8.085635608640596
