0,1,2,function_value
1.0,1.0,1.0,1.876962635530665
1.0,1.0,2.0,2.825234072763244
1.0,1.0,3.0,3.538797252551376
1.0,2.0,1.0,2.663763432899418
1.0,2.0,2.0,3.1107325663307135
1.0,2.0,3.0,3.568741705268265
1.0,3.0,1.0,2.844497731307156
1.0,3.0,2.0,3.3022413567181244
1.0,3.0,3.0,4.1482594895378595
1.0,4.0,1.0,2.9389217501855893
1.0,4.0,2.0,3.4548161430156012
1.0,4.0,3.0,4.199617967519268
2.0,1.0,1.0,2.620312715938124
2.0,1.0,2.0,3.4480073239290294
2.0,1.0,3.0,4.422082255598346
2.0,1.0,4.0,4.700816717913698
2.0,2.0,1.0,3.0579390967968703
2.0,2.0,2.0,4.130134280209554
2.0,2.0,3.0,5.098987236002035
2.0,2.0,4.0,6.04340358656276
2.0,3.0,1.0,3.3151296907325887
2.0,3.0,2.0,4.520511768173434
2.0,3.0,3.0,5.65388689506037
2.0,3.0,4.0,6.159984941240081
2.0,4.0,1.0,3.318450372861258
2.0,4.0,2.0,4.576300030984991
2.0,4.0,3.0,5.665103333496481
2.0,4.0,4.0,6.159580294701076
3.0,1.0,1.0,3.1148392975769252
3.0,1.0,2.0,4.172337149914601
3.0,1.0,3.0,5.125213422150189
3.0,1.0,4.0,5.912349313876399
3.0,2.0,1.0,3.4061568224776497
3.0,2.0,2.0,4.881881147557878
3.0,2.0,3.0,5.873993203865581
3.0,2.0,4.0,6.782802928711086
3.0,3.0,1.0,3.565272964806051
3.0,3.0,2.0,5.257795340726175
3.0,3.0,3.0,6.348764549763344
3.0,3.0,4.0,7.350076569447564
3.0,4.0,1.0,3.8216156219091615
3.0,4.0,2.0,5.502743718828813
3.0,4.0,3.0,6.795297745536073
3.0,4.0,4.0,7.556457510598401
4.0,1.0,2.0,4.314954011082832
4.0,1.0,3.0,5.967572424012443
4.0,1.0,4.0,6.655711007286186
4.0,2.0,1.0,3.7867758939598883
4.0,2.0,2.0,5.25688179482676
4.0,2.0,3.0,6.47669360191216
4.0,2.0,4.0,7.449104982398171
4.0,3.0,1.0,4.097748097608776
4.0,3.0,2.0,5.501918831085147
4.0,3.0,3.0,7.068125088092051
4.0,3.0,4.0,7.826653484293439
4.0,4.0,1.0,4.209807577702172
4.0,4.0,2.0,5.69929018571665
4.0,4.0,3.0,7.3285892569309725
4.0,4.0,4.0,8.085601705575927
