0,1,function_value
1,1,1.349966409293847
1,2,1.7641614827939287
1,3,2.265672588050309
1,4,2.536757107640081
1,5,2.931499077546518
1,6,3.314163724431521
1,7,3.7292183527989886
2,1,1.9027789448104049
2,2,2.279568366891694
2,3,2.7039882779794837
2,4,3.0995713217761027
2,5,3.4556325905895333
2,6,3.8253296361857143
2,7,4.203811179253002
3,1,2.6138246633266387
3,2,2.8687233834610946
3,3,3.1861219030482637
3,4,3.628819921766989
3,5,4.00339738499996
3,6,4.372873581714284
3,7,4.755023081775738
4,1,3.061257498515815
4,2,3.5092423076895405
4,3,3.8119402065794787
4,4,4.137947419098847
4,5,4.5921191430790556
4,6,4.903486952016052
4,7,5.362251340703118
5,1,3.6100988787649704
5,2,3.9761864576952783
5,3,4.421391502206211
5,4,4.699174554790255
5,5,5.064091531855616
5,6,5.4724119930411215
5,7,5.828939861562387
6,1,4.159176280670082
6,2,4.541289054288303
6,3,4.89504548870974
6,4,5.295280405216004
6,5,5.640052638935533
6,6,6.038242340786116
6,7,6.38940867463911
7,1,4.699805653354068
7,2,5.044920539248067
7,3,5.4868928305272835
7,4,5.827938195322355
7,5,6.2464933492470935
7,6,6.537048775891504
7,7,6.909775591507123
