0,1,function_value
1,1,1.384213928036634
1,2,1.7599814670036995
1,3,2.1402627287490095
1,4,2.505779593140424
1,5,2.8791489373075185
1,6,3.251780946383655
1,7,3.6265973968946836
2,1,1.9384461278822052
2,2,2.3104145910074596
2,3,2.6864131543138074
2,4,3.0597716024077903
2,5,3.430756570217102
2,6,3.8025752319487487
2,7,4.174926142201574
3,1,2.5025061164078144
3,2,2.866688250217254
3,3,3.2342468351079496
3,4,3.6119207391894244
3,5,3.9839276805686783
3,6,4.355614987416722
3,7,4.728242510827804
4,1,3.048853088122061
4,2,3.4261900824220524
4,3,3.793562518424034
4,4,4.161015352631839
4,5,4.540739941854614
4,6,4.907534731699363
4,7,5.285125170213144
5,1,3.6019740528590565
5,2,3.9735745026996394
5,3,4.351352757768051
5,4,4.715479534117549
5,5,5.086455300508611
5,6,5.462190644422015
5,7,5.832951562316957
6,1,4.155114645042575
6,2,4.52775842698965
6,3,4.898520751812919
6,4,5.272794595222745
6,5,5.642448982922084
6,6,6.017619959263628
6,7,6.386888678192022
7,1,4.707674370973337
7,2,5.077937371819722
7,3,5.4545482661217655
7,4,5.824456227985756
7,5,6.2000685000455
7,6,6.565426050984824
7,7,6.936323003221614
