0,1,function_value
1,1,1.3865968651091565
1,2,1.759528156246367
1,3,2.1335448600162996
1,4,2.503903658335163
1,5,2.876102567169075
1,6,3.2482474867707203
1,7,3.6209000300605036
2,1,1.9403283813084937
2,2,2.3122363384039204
2,3,2.6851953602079717
2,4,3.0575033909245266
2,5,3.4291814031189243
2,6,3.8010894961624255
2,7,4.173099425582804
3,1,2.496451602864603
3,2,2.8664266651652976
3,3,3.2372278182382077
3,4,3.6106116223108677
3,5,3.9825454992375393
3,6,4.354434355954307
3,7,4.726550053007574
4,1,3.0481256133377017
4,2,3.4213319774026147
4,3,3.7921898460144576
4,4,4.162945961948452
4,5,4.536927160599654
4,6,4.907498722507245
4,7,5.280837999145416
5,1,3.601472889579996
5,2,3.9733431606037564
5,3,4.346749161920884
5,4,4.716656161370885
5,5,5.088347571162456
5,6,5.461274325835112
5,7,5.832895197306429
6,1,4.15486353156289
6,2,4.526984890996295
6,3,4.898619496230481
6,4,5.2711494991695105
6,5,5.642455247121822
6,6,6.01522355203671
6,7,6.38648005317557
7,1,4.7081158467157795
7,2,5.079598632868392
7,3,5.45272280825694
7,4,5.824133197643901
7,5,6.197008295873958
7,6,6.567229411964849
7,7,6.938887440331271
